stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
Si6JPxQ0,Rangapur-Kothur,Rangapur-Kothur,17.12093577,78.29180087,RANGAPUR twd Amangal
EZbW0mKJ,Mekaguda-Kothur,Mekaguda-Kothur,17.10782758,78.29502251,MEKAGUDA twd Jp darga
gH7XUuZ7,Satyahousing-Kothur,Satyahousing-Kothur,17.10287356,78.29603076,SATYAHOUSING twd Amangal
EM18BaQX,Inmul Narwa,Inmul Narwa,17.08408652,78.29927897,INMUL NARVA twd Amangal
nOrdZDm6,Jp Dargha,Jp Dargha,17.0683233,78.30250022,JP DARGHA twd Amangal
7jgUzTnU,Madhapur-Kandukur,Madhapur-Kandukur,17.12833343,78.5814017,MADHAPUR twd Ibrahimpatnam
9bEpBrTN,Timmapur X Roads,Timmapur X Roads,17.14288954,78.58937323,THIMMAPUR X ROAD twd Ibrahimpatnam
w240eneK,Yeliminedu,Yeliminedu,17.14406083,78.59475373,YELIMINEDU twd Ibrahimpatnam
AxOUXrVN,Metilla,Metilla,17.16403602,78.59383107,METILLA twd Pocharam
MrAWiiWF,Uppariguda-Ibrahimpatnam,Uppariguda-Ibrahimpatnam,17.19038438,78.61372769,UPPARI GUDA VILLAGE twd Ibrahimpatnam
CtGQLF1l,Pocharam-Ibrahimpatnam,Pocharam-Ibrahimpatnam,17.17814601,78.60064387,POCHARAM twd Enedu
uOPqZmGk,Mile Stone,Mile Stone,17.14668024,78.59807431,METTILA twd Yeliminedu
on2zzKik,Jabbarguda,Jabbarguda,17.14799762,78.58390687,JABBARGUDA Village Ibrahimpatnam
B2Uj4w8J,Timmapur-Kandukur,Timmapur-Kandukur,17.13047124,78.55772853,TIMMAPUR VILLAGE twd Rachloor
PnphYJMt,Begumpet-Kandukur,Begumpet-Kandukur,17.10805192,78.55358183,BEGUMPET twd Gummadavelly
9yAdOeBH,Timmapur-Kandukur,Timmapur-Kandukur,17.13007668,78.55670393,THIMMAPUR Bus Stop
n2x8pfPj,Jp Dargha,Jp Dargha,17.0676464,78.30214351,JP DARGHA twd Afzalgunj
s23jTZo2,Inmul Narwa,Inmul Narwa,17.08429414,78.29920922,INMUL NARVA twd Afzalgunj
hZ8RpBFl,Satyahousing-Kothur,Satyahousing-Kothur,17.10298377,78.29595298,SATYAHOUSING twd Afzalgunj
51i3b5Ai,Mekaguda-Kothur,Mekaguda-Kothur,17.10773406,78.29480772,MEKAGUDA twd Afzalgunj
9DAeaCCH,Rangapur-Kothur,Rangapur-Kothur,17.12100761,78.29173396,RANGAPUR twd Afzalgunj
VHv8XPql,Natco,Natco,17.13601532,78.28570151,NATCO twd Afzalgunj
WCJaqJRx,Kothur-Shadnagar,Kothur-Shadnagar,17.15,78.29,KOTHUR twd Hyderabad
bBLbIL6H,Thimmapur-Kothur,Thimmapur-Kothur,17.16800056,78.29830131,TIMMAPUR twd Afzalgunj
EYOccjEX,Palmakole,Palmakole,17.18557345,78.30595756,PALMAKULA twd Afzalgunj
qdx4cCDM,Madanpally,Madanpally,17.19896062,78.32239419,MADANAPALLY twd Afzalgunj
0S8B6btL,Peddashapur,Peddashapur,17.219,78.342,PEDDA SHAPOOR twd Shamshabad
Sf8dZ8yk,Gansimiya-Guda,Gansimiya-Guda,17.22592645,78.34713223,GHASMIYAGUDA twd Afzalgunj
rWIOODFe,Gandiguda,Gandiguda,17.23,78.352,GANDIGUDA twd Shamshabad
wnb2jyRf,Kishanguda,Kishanguda,17.25307542,78.3790344,KISHANGUDA SHM twd Afzalgunj
TqbzRh9L,Afzalgunj,Afzalgunj,17.374,78.476,AFZALGUNJ twd Koti
CGjX4zn8,Abdullahpur Village,Abdullahpur Village,17.32044605,78.69236447,ABDHULLAPUR VILLAGE twd Kawadipalle
87o01oN5,Kawadipalle,Kawadipalle,17.33459559,78.69735896,KAWADIPALLY twd Pillaipally
YvubqMGE,Taramathi X Road,Taramathi X Road,17.34376682,78.69695668,TARAMATHIPETA X Road twd Pillaipally
XiitdPhl,Saddu Pally Village,Saddu Pally Village,17.37012533,78.69874299,SADDUPALLAY X RD twd Bandaravirala
zxX03N3Q,Bandaraviryal,Bandaraviryal,17.38886655,78.71834323,BANDARAVIRALA twd Pillaipally
X4KVUm75,Chinna Ravirala,Chinna Ravirala,17.38317069,78.72472018,CHINNA RAVIRALA twd Abdullapurpet
v69ltsCr,Guvvaleti X Roads,Guvvaleti X Roads,17.3773594,78.73352587,GUVVALETI X Road twd Pillaipally
m35QCVzJ,Pillai Palle,Pillai Palle,17.37517593,78.73866499,PILLAIPALLY VILLAGE twd Juloor
HxhFC5MV,Jagathpally X Roads,Jagathpally X Roads,17.36957748,78.75455975,JAGATHPALLY X Road twd JAGATHPALLY
qWLixMnC,Jagatthpalle,Jagatthpalle,17.35791935,78.7652457,JAGATHPALLY twd Juloor
Pj9X3SdL,Peddagudem-Pochampally,Peddagudem-Pochampally,17.38043113,78.76934409,PEDDAGUDEM twd Juloor
t3pIlfPs,Julur Temple,Julur Temple,17.38900351,78.78408283,JULUR Temple
EK3WdY8x,Alinagar Juloor,Alinagar Juloor,17.38354889,78.78027675,ALINAGAR twd PILLAPALLI
B9ZQPyhF,Peddagudem-Pochampally,Peddagudem-Pochampally,17.380528,78.76944071,PEDDAGUDEM twd Pillaypally
hEZRInZL,Jagatthpalle,Jagatthpalle,17.35810616,78.76537433,JAGATHPALLY twd Pochampally
vhyCcbVB,Jagathpally X Roads,Jagathpally X Roads,17.36967507,78.75441894,JAGATHPALLY X Road twd pillaipally
32IJWuDb,Pillai Palle,Pillai Palle,17.3751298,78.73859793,PILLAIPALLY twd Abdullapurpet
SmVeYMsB,Guvvaleti X Roads,Guvvaleti X Roads,17.3773594,78.73335958,GUVVALETI X Road twd Abdullapurpet
IVChBGlL,Bandaraviryal,Bandaraviryal,17.38885766,78.71840358,BANDARAVIRALA twd Abdullapurpet
2kbydhqx,Saddu Pally Village,Saddu Pally Village,17.37015601,78.69888782,SADDUPALLAY X RD twd Abdullapur mettu
UVufBafQ,Taramathi X Road,Taramathi X Road,17.34381802,78.69721416,TARAMATHIPETA twd Abdullapurmet
cX94IdDb,Kawadipalle,Kawadipalle,17.33458558,78.69728118,KAVADPALLY twd Abdullapurmet
amWgvBxX,Abdullapurmet,Abdullapurmet,17.32039503,78.69253646,ABDHULLAPUR VILLAGE twd Mettu
WqrBuvb5,Jnnurm Colony,Jnnurm Colony,17.31875391,78.67620036,JUNURM Colony twd Junurm Colony
RMiuR7Lj,Jnnurm Colony,Jnnurm Colony,17.322,78.678,JNNURUM Colony Hyd
52RJK0Px,Tarnaka,Tarnaka,17.424928,78.535651,TARNAKA-IICT twd Uppal
sz0LT1cL,Koheda Village,Koheda Village,17.28180832,78.63586664,KOEDA VILLAGE twd Sanghinagar
FXfDNZkp,Koheda Village,Koheda Village,17.28178271,78.63578081,KOHEDA VILLAGE twd Hayathnagar
4TZp4GDN,Thorrur X Road,Thorrur X Road,17.3283841,78.59663129,THORRUR X ROAD twd Dilshuknagar
CHr4jZcC,Langar House,Langar House,17.374015,78.417593,LANGAR HOUSE (Bapu Nagar) twd Sedam
11LODEPw,Mangalpalle-Ibrahimpatnam,Mangalpalle-Ibrahimpatnam,17.209,78.595,MANGALPALLE twd Kongara
t3K4SmA3,Saheb Guda X Roads,Saheb Guda X Roads,17.20640375,78.57445478,SAHEBGUDA X ROAD twd Kongara
itxD28XB,Saheb Guda X Roads,Saheb Guda X Roads,17.20650624,78.57449232,SAHEBGUDA X ROAD twd Mangalpally
UMQil1uC,Turkaguda-Ibrahimpatnam,Turkaguda-Ibrahimpatnam,17.153,78.619,TURKAGUDA twd Kappad
jhXFqJE3,Kappapahad,Kappapahad,17.142,78.616,KAPPAD twd Veliminedu
7E1D5fCY,Kappapahad,Kappapahad,17.142,78.616,KAPPAD twd Ibrahimpatnam
utsKX4NJ,Turkaguda-Ibrahimpatnam,Turkaguda-Ibrahimpatnam,17.15288259,78.61898482,TURKAGUDA twd Ibrahimpatnam
IBwewgdL,Rajamahendra College,Rajamahendra College,17.17507091,78.63560916,RAJAMAHENDRA COLLEGE twd Ibrahimpatnam
XWbwz8Vw,Cherlapatelguda X Road,Cherlapatelguda X Road,17.18056761,78.63688588,CHERLAPATELGUDA X ROAD twd Ibrahimpatnam
qlTSaV3B,Y M Thanda Twd Kothapet,Y M Thanda Twd Kothapet,17.05362543,78.30508594,Y M THANDA twd Kothapet
bp8vT84M,Enugu Tanda,Enugu Tanda,17.04561668,78.3164009,ENUGU Thanda twd Siddapur
GLxAdPmt,Siddapur-Kothur,Siddapur-Kothur,17.05603106,78.351928,SIDDAPUR
BGcnTqoy,Enugu Tanda,Enugu Tanda,17.04529634,78.31639946,ENUGU Thanda twd Afzalgunj
RD54nTRA,Y M Thanda Twd Afzalgunj,Y M Thanda Twd Afzalgunj,17.05348442,78.30502951,Y M THANDA twd Afzalgunj
ipjaohcC,Shaheen Nagar,Shaheen Nagar,17.29593044,78.47764079,SHAHEEN Nagar twd Maheshwaram
Lx7phFec,Shaheen Nagar,Shaheen Nagar,17.29589459,78.47784564,SHAHEEN Nagar twd Koti
F6B2fKav,Errakunta Hyd Bus Stop,Errakunta Hyd Bus Stop,17.30364282,78.47455326,ERRAKUNTA twd Koti
cdagWtGq,Pigilipur,Pigilipur,17.31549436,78.74361635,PIGLIPURAM VILLAGE Hayathnagar
uNu0mjqJ,Pedda Amberpet Checkpost,Pedda Amberpet Checkpost,17.32004189,78.64167363,PEDDA Amberpet Check Post twd Koheda
CZt2LyDL,Gandicheruvu X Rds,Gandicheruvu X Rds,17.30956125,78.64757449,GANDICHERUVU X ROAD twd Koheda
7yoeTHnc,Upparguda,Upparguda,17.29461364,78.64834427,UPPARIGUDA VILLAGE twd Koheda
andgnWFq,Koheda Fruit Market,Koheda Fruit Market,17.28019138,78.65167652,KOHEADA MARKET twd Sanghi
J3GtTWZn,Umar Khan Guda,Umar Khan Guda,17.27214782,78.66941572,UMARKHANGUDA twd Sanghinagar
k4usl2b1,Sanghi Temple (Sanghi Nagar),Sanghi Temple (Sanghi Nagar),17.27070297,78.67703051,SANGHI TEMPLE twd Anajpur
jvNB2ZHB,Anajpur X Road,Anajpur X Road,17.27149184,78.68693591,ANAJIPUR X Road twd Anajipur village
G9p12EnX,Anajpur X Road,Anajpur X Road,17.27127669,78.68703246,ANAJIPUR X Road twd Sanghi temple
wWvVC1op,Sanghi Temple (Sanghi Nagar),Sanghi Temple (Sanghi Nagar),17.27067734,78.67718339,SANGHI TEMPLE twd Hayathnagar
xJUzI5GQ,Umar Khan Guda,Umar Khan Guda,17.27203483,78.66927087,UMARKHANGUDA twd Koheda
5JKBpzAO,Koheda Fruit Market,Koheda Fruit Market,17.27983112,78.65154148,KOHEADA MARKET twd Koheada
QyVTtWDp,Upparguda,Upparguda,17.29462645,78.64826381,UPPARIGUDA VILLAGE twd Hayatnagar
RWq9HrJD,Gandicheruvu X Rds,Gandicheruvu X Rds,17.309551,78.64753694,GANDICHERUVU X ROAD twd Hayathnagar
w5hCYfCS,Pedda Amberpet,Pedda Amberpet,17.32,78.638,PEDDAAMBERPET VILLAGE twd Hayathnagar
ajCJ16t8,Koheda X Road-Thorrur,Koheda X Road-Thorrur,17.28293267,78.64219112,KOHEDA X ROAD twd Sanghinagar
7w7c80aF,Vinobha Nagar,Vinobha Nagar,17.20651136,78.66754353,VINOBA NAGAR twd Choutupal
73D9ySDd,National Security Guard (Nsg),National Security Guard (Nsg),17.21197126,78.67485791,NSG twd Choutupal
f2PHZLVq,Naganpalle-Ibrahimpatnam,Naganpalle-Ibrahimpatnam,17.21677767,78.68929356,NAGANPALLE twd Choutupal
93zfZniC,Zphs Nagan Pally,Zphs Nagan Pally,17.216,78.694,ZPHS NAGAN PALLY twd Choutupal
Yp0IpBwm,Polkampally-Ibrahimpatnam,Polkampally-Ibrahimpatnam,17.223,78.708,POLKAMPALLY twd Choutupal
t0KcL4ix,Manyaguda-Ibrahimpatnam,Manyaguda-Ibrahimpatnam,17.22417409,78.71634364,MANYAGUDA twd Polkampally
WGLjFpFq,Polkampally-Ibrahimpatnam,Polkampally-Ibrahimpatnam,17.22298279,78.70811731,POLKAMPALLY twd Ibrahimpatnam
r4hWhDPZ,National Security Guard (Nsg),National Security Guard (Nsg),17.21210192,78.67506981,NSG twd Ibrahimpatnam
aCoVNffK,Vinobha Nagar,Vinobha Nagar,17.206373,78.66740942,VINOBA NAGAR twd Ibrahimpatnam
iQCk21iO,Raipole-Ibp,Raipole-Ibp,17.204,78.715,RAIPOL twd Choutupal
qDJ90uoH,Thallapalliguda-Manchal,Thallapalliguda-Manchal,17.187,78.737,TALLAPALLYGUDA twd Choutupal
ZTY0YgPN,Muknoor-Ibrahimpatnam,Muknoor-Ibrahimpatnam,17.2060143,78.75105545,MUKKUNUR twd Choutupal
fyqTulQZ,Gold Coast,Gold Coast,17.26308045,78.76202701,GOLD COAST twd Thupranpet
pF8cqHn0,Mukthapur,Mukthapur,17.35866312,78.80922318,MUKTHAPUR twd Yadagirigutta
9ZldPtBV,Juloor,Juloor,17.38607274,78.78483656,JULUR twd Yadagirigutta
03v6NIT1,Rudra Velly Bibinagar,Rudra Velly Bibinagar,17.409,78.786,RUDRAVELLY twd Pcpm
IC6Vg6Pc,Raghavapur-Bibinagar,Raghavapur-Bibinagar,17.42231401,78.7907213,RAGHAVAPUR twd Yadagirigutta
a19GCunM,Raheem Khan Guda,Raheem Khan Guda,17.45080546,78.7946266,RAHEMKHANGUDA twd Yadagirigutta
G2aK61Ng,Bibinagar X Road,Bibinagar X Road,17.47241547,78.79086882,BIBI NAGAR X Road Yadagirigutta
3ap1EB6x,Gudur Toll,Gudur Toll,17.4855961,78.82136823,GUDUR TOLLPLAZA twd Bibinagar
evg3jp1l,Pagidipally,Pagidipally,17.49398901,78.83590713,PAGIDIPALLY twd yadagirigutta
FCCLKhIM,Anantharam (Bngr),Anantharam (Bngr),17.49826668,78.84167258,ANANTHARAM twd Yadagirigutta
BuHycseK,Bhuvanagiri Bs,Bhuvanagiri Bs,17.5162314,78.88670419,BHUVANAGIRI Bus Station
v7DDL8uA,Raigiri X Road,Raigiri X Road,17.53940909,78.94088745,RAIGIRI X ROAD Yadagirigutta
hXZELEFX,Raigiri Railway Station,Raigiri Railway Station,17.548,78.938,RAYAGIRI Railway Station twd Yadagirigutta
vSNbccCW,Yadagirigutta Bs,Yadagirigutta Bs,17.583,78.946,YADAGIRIGUTTA Bus Station
LMfwOs9H,Yadagirigutta New Bs,Yadagirigutta New Bs,17.59718431,78.9426738,YADAGIRIGUTTA New Bus Station
GcJT3puP,Gadda Mallaiguda,Gadda Mallaiguda,17.098,78.686,GADDAMALLAIH GUDA twd Rangapur
OTgdnMIz,Rangapur-Manchal,Rangapur-Manchal,17.09070374,78.71402889,RANGPUR twd Loyapally
dm06utsy,Bugga Tanda X Road,Bugga Tanda X Road,17.07759473,78.74257559,BUGGA Thanda X Road twd Shivannaguda
YZl4ujwL,Yellamma Thanda-Manchal,Yellamma Thanda-Manchal,17.06954379,78.75257492,YELLAMMA THANDA twd Loyapally
j6p1ZYqH,Bodakonda Penikarla,Bodakonda Penikarla,17.06130795,78.77688649,BODA KONDA twd Loyapally
5hCo5QQn,Kurravni Thanda,Kurravni Thanda,17.06028219,78.79199268,KURRAVNI Thanda twd Loyapally
XmD6R3d7,Sathi Thanda-Manchal,Sathi Thanda-Manchal,17.05596149,78.80198658,SATHI THANDA twd Loyapally
zMP4NMAh,Amboth Thanda,Amboth Thanda,17.05022507,78.8161808,AMBOTH THANDA twd Loyapally
fNnJvJNJ,Loyapalle-Manchal,Loyapalle-Manchal,17.04085493,78.83094907,LOYAPALLE twd Shivannaguda
4jFccJHE,Khudabaksh Palle,Khudabaksh Palle,17.031,78.838,KHUDABAKSH PALLE twd Shivannaguda
3wFfualT,Elgapally X Roads,Elgapally X Roads,17.02489315,78.83717194,ELGAPELLY X Road twd Shivannaguda
TC3LmBAK,Shivanaguda-Marriguda,Shivanaguda-Marriguda,17.00346688,78.88718689,SHIVANNAGUDEM twd Chandur
sWSe8EcZ,Elgapally X Roads,Elgapally X Roads,17.02477517,78.83709668,ELGAPELLY X ROAD twd Ibrahimpatnam
sGBMLQB1,Khudabaksh Palle,Khudabaksh Palle,17.031,78.838,KHUDABAKSH PALLE twd Ibrahimpatnam
4HFgT37f,Loyapalle-Manchal,Loyapalle-Manchal,17.04066003,78.83097053,LOYAPALLE twd Ibrahimpatnam
vy8KCtkp,Amboth Thanda,Amboth Thanda,17.05026608,78.81598771,AMBOTH THANDA twd Ibrahimpatnam
XrgG5fYh,Sathi Thanda-Manchal,Sathi Thanda-Manchal,17.05591277,78.80221188,SATHI THANDA twd Ibrahimpatnam
h7lurzZY,Kurravni Thanda,Kurravni Thanda,17.06006167,78.79215359,KURRAVNI Thanda
uffb44Y9,Bodakonda Penikarla,Bodakonda Penikarla,17.06124377,78.77688912,BODA KONDA twd Ibrahimpatnam
Jpmcts0o,Yellamma Thanda-Manchal,Yellamma Thanda-Manchal,17.06933866,78.75262856,YELLAMMA TAHNDA twd Ibrahimpatnam
DOeT9peb,Bugga Tanda X Road,Bugga Tanda X Road,17.07751272,78.74244687,BUGGA Thanda X Road twd Ibrahimpatnam
60cLoiWz,Rangapur-Manchal,Rangapur-Manchal,17.09077809,78.7139833,RANGAPUR twd Ibrahimpatnam
HdKAbWMf,Gadda Mallaiguda,Gadda Mallaiguda,17.098,78.686,GADDAMALLAIH GUDA twd Ibrahimpatnam
oAapfc7N,Sarampet-Marriguda,Sarampet-Marriguda,16.99332452,78.89858902,SARAMPET twd Mall
V2tgp1fS,Indurthi-Marriguda,Indurthi-Marriguda,17.00510486,78.90577857,INDURTHI twd Namapur
WBT1Bupd,Kottala-Marriguda,Kottala-Marriguda,17.01491577,78.91901683,KOTTALA twd Namapur
S3qQDbiR,Namapur-Marriguda,Namapur-Marriguda,17.024496,78.927929,NAMAPUR Village
fGhUJMWp,Kottala-Marriguda,Kottala-Marriguda,17.01531925,78.91992949,KOTTALA twd Shivannaguda
9P7lGg2N,Indurthi-Marriguda,Indurthi-Marriguda,17.00509027,78.90587391,INDURTHI twd Ibrahimpatnam
EDcNBIE4,Sarampet-Marriguda,Sarampet-Marriguda,16.98998468,78.89451202,SARAMPET twd  Chandur
gmNTvWQ0,Ibp Manchal Road,Ibp Manchal Road,17.19313255,78.64666656,MANCHAL ROAD  twd IBP Busstop
Zokb8dFc,Arkedia,Arkedia,17.17681342,78.66606296,ARKEDEYA twd Manchal
rlJCFxP3,Seetharampet-Ibrahimpatnam,Seetharampet-Ibrahimpatnam,17.17119622,78.67718339,SEETHARAMPET twd Manchal
90wJNQZr,Nomula-Manchal,Nomula-Manchal,17.16725994,78.68915141,NOMULA twd Manchal
Ss1ggtCA,Lingampalle-Manchal,Lingampalle-Manchal,17.1656198,78.70117844,LINGAMPALLE X Road twd Manchal
QJIBU4qv,Manchal,Manchal,17.16094532,78.72066737,MANCHAL twd Arutla
Y3XukUlp,Mro Office Manchal,Mro Office Manchal,17.16,78.727,MRO OFFICE MANCHAL twd Arutla
qq7GPd1J,Chandkhanguda,Chandkhanguda,17.13331129,78.72980297,CHANDAKHANGUDA
2AgQ9uJf,Arutla-Manchal,Arutla-Manchal,17.134,78.759,ARUTLA
WkGjYCm0,Mro Office Manchal,Mro Office Manchal,17.15991251,78.7270537,MRO OFFICE MANCHAL twd Ibrahimpatnam
SnX61p1h,Manchal,Manchal,17.16078642,78.72062445,MANCHAL twd Ibrahimpatnam
77la21Se,Lingampalle-Manchal,Lingampalle-Manchal,17.16544041,78.70147884,LINGAMPALLE X Road twd Ibrahimpatnam
61SiIPKX,Nomula-Manchal,Nomula-Manchal,17.16724969,78.6890763,NOMULA twd Ibrahimpatnam
SUJdlKyM,Seetharampet-Ibrahimpatnam,Seetharampet-Ibrahimpatnam,17.171,78.677,SEETHARAMPET twd Ibrahimpatnam
UsHMiDcz,Arkedia,Arkedia,17.17677241,78.66589663,ARKEDEYA twd Ibrahimpatnam
ejDNLk11,Mile Stone,Mile Stone,17.18891869,78.59758615,CVR COLLEGE twd Pocharam
Sw6tVFCR,Jabbarguda,Jabbarguda,17.15192406,78.59256507,JABBARGUDA X Road twd Enedu
hl1UjhTi,Jabbarguda,Jabbarguda,17.15173952,78.59267235,JABBARGUDA X Road twd Pocharam
3WjAaTzS,Mile Stone,Mile Stone,17.18889837,78.5974999,CVR COLLEGE twd Mangalpally
m1ZAzqwf,Pethulla,Pethulla,17.101,78.627,PETHULLA twd Gumadavelli
G0wOKYla,Darmannaguda-Yacharam,Darmannaguda-Yacharam,17.08641964,78.62611413,DARMANNAGUDA twd Chinthulla
lSmDNNno,Tulekhurd/Chinthulla-Yacharam,Tulekhurd/Chinthulla-Yacharam,17.0834507,78.61334681,CHINTHULLA twd Gumadavely
XUlTbtmb,Konala Gudem-Kandukur,Konala Gudem-Kandukur,17.09988948,78.59621286,KOLANGUDA X Road twd Gumadavely
enUwCZuF,Konala Gudem-Kandukur,Konala Gudem-Kandukur,17.10401177,78.59059108,KONALA Gudem twd Gumadavely
LYXErHB8,Gummadavalle-Kandukur,Gummadavalle-Kandukur,17.09422894,78.57980843,GUMMADAVELLE twd A Mailaram
J2q4HvlA,Akulamailavaram,Akulamailavaram,17.066,78.574,AKULAMAILAVARAM twd Gumadavely
HUyyHGrT,Akulamailavaram,Akulamailavaram,17.06613492,78.57397601,AKULAMAILARAM twd Ibrahimpatnam
487YYUdv,Gummadavalle-Kandukur,Gummadavalle-Kandukur,17.09429044,78.58010084,GUMADAVELY twd Ibrahimpatnam
HCLsiHyJ,Konala Gudem-Kandukur,Konala Gudem-Kandukur,17.09988179,78.59591782,KOLANGUDA X Road twd Ibrahimpatnam
HPTnXeJS,Tulekhurd/Chinthulla-Yacharam,Tulekhurd/Chinthulla-Yacharam,17.08345583,78.61323416,CHINTHULLA twd Ibrahimpatnam
c7YoIDuq,Pethulla,Pethulla,17.10123795,78.62703681,PETHULLA twd Agapalli
pf8O1IfF,Nfc North Gate,Nfc North Gate,17.45714985,78.57893407,NFC NORTH GATE twd Uppal
d4kCC1cy,Esi Hospital Nacharam,Esi Hospital Nacharam,17.43082557,78.55339944,NACHARAM ESI HOSPITAL twd Habsiguda
3QY7CEMd,Palgutta-Chevella,Palgutta-Chevella,17.288,78.174,PALGUTTA twd Chevella
y0rXNe2Q,Kandawada,Kandawada,17.27697542,78.17609846,KANDUWADA twd Narayandasguda
xfOpGZRU,Deshmukhi,Deshmukhi,17.33423261,78.73105287,DESHMUKHI twd Sai Brundavanam
W0b38qFV,Deshmukhi,Deshmukhi,17.33404818,78.73090267,DESHMUKHI VILLAGE twd Batasingaram
A7mHKDWW,Yenkepalle X Roads,Yenkepalle X Roads,17.33737627,78.31339538,YENKEPALLY X Roads twd Bakaram
zwC0rUKn,Yenkepalle-Moinabad,Yenkepalle-Moinabad,17.324,78.312,YENKEPALLY twd Bakaram
RzlS06Kp,Bakaram Jagir-Moinabad,Bakaram Jagir-Moinabad,17.2897911,78.31309365,BAKARAM twd Nagireddygudem
x8vJO7ga,Bakaram Jagir-Moinabad,Bakaram Jagir-Moinabad,17.28976293,78.31295817,BAKARAM twd Amdapur
ra3FyDtJ,Yenkepalle-Moinabad,Yenkepalle-Moinabad,17.32408248,78.31170022,YENKEPALLY twd Aziz Nagar
BzZhwFv0,Shamagadda,Shamagadda,17.13767367,78.52007568,SHAMAGADDA
XP9jAAWk,Lemoor,Lemoor,17.13828561,78.51529665,LEMOOR twd Anojiguda
KIsykcCB,Agarmiyaguda,Agarmiyaguda,17.14673663,78.52731228,AGARMIYAGUDA Village
YZzYZ7AL,Karnamguda,Karnamguda,17.17533742,78.62307788,KARNAMGUDA twd Patelguda
yYNZOcB8,Cherlapatelguda,Cherlapatelguda,17.16797236,78.63368332,CHERLAPATELGUDA VILLAGE twd Ibrahimpatnam
DHKVZvkC,Malkeezguda-Yacharam,Malkeezguda-Yacharam,17.01604608,78.6569944,MALKIZGUDA twd Medipally
cmX18nAD,Nakkarta Medipally,Nakkarta Medipally,17.00094793,78.64761467,NAKKARTA Medipally twd TADIPARTHY
r8Rwe2px,Nanaknagar-Yacharam,Nanaknagar-Yacharam,16.992,78.626,NANAKNAGAR twd Tadiparthy
PYqeFtWX,Pilli Pally-Yacharam,Pilli Pally-Yacharam,17.0051903,78.6041522,PILLIPALLY twd TADIPARTHY
t1FQ1DD1,Thatiparthy-Yacharam,Thatiparthy-Yacharam,17.003,78.597,THATIPARTHY twd Kurmidda
Kva030p2,Pilli Pally-Yacharam,Pilli Pally-Yacharam,17.005,78.604,PILLI PALLY twd Yscharam
DJLPPPHy,Nanaknagar-Yacharam,Nanaknagar-Yacharam,16.99211379,78.6262536,NANAKNAGAR twd Yacharam
3fA9oRrj,Nakkarta Medipally,Nakkarta Medipally,17.00149289,78.64751869,NAKKARTA Medipally twd Yacharam
LAceO9z3,Malkeezguda-Yacharam,Malkeezguda-Yacharam,17.01610638,78.65702123,MALKIZGUDA twd Yacharam
V0E8Dph8,Nandiwanaparthy-Yacharam,Nandiwanaparthy-Yacharam,17.04598376,78.63464355,NANDIWANAPARTHY twd Kandukur
7qlQgUbt,Ayyavariguda-Yacharam,Ayyavariguda-Yacharam,17.04924569,78.61525639,AYYAVARIGUDA twd Singaram
7z70m6Gv,Nazdik Singaram-Yacharam,Nazdik Singaram-Yacharam,17.04007533,78.60774636,SINGARAM twd N Wanaparthy
GuAJS3jR,Meerkhanpet,Meerkhanpet,17.046,78.573,MEERKHANPET twd Kandukur
oWSFtcB0,Peddamma Gudi-Kandukur,Peddamma Gudi-Kandukur,17.05004056,78.54878336,PEDDAMMAGUDI twd Kandukur
lt1Hgn9S,Begarikancha X Roads,Begarikancha X Roads,17.05069979,78.54100764,BEGARIKANCHA X Road twd Kandukur
uMqSJ0RD,Sarvaravulapalle X Road-Kandukur,Sarvaravulapalle X Road-Kandukur,17.05092012,78.53900135,SARVARAVULAPALLY X RAOD twd Kandukur
mR7WvDbr,Ntr Thanda-Kandukur,Ntr Thanda-Kandukur,17.053,78.517,NTR Thanda twd Kandukur
CI8ecHST,Debbadaguda,Debbadaguda,17.04691463,78.49540487,DEBBADAGUDA Village
aKb89bR7,Kandukur (Klky),Kandukur (Klky),17.06363632,78.48701416,KANDUKUR twd Charminar
ljpad21X,Kandukur X Roads,Kandukur X Roads,17.073,78.474,KANDUKUR X ROAD twd Kandukur
XojHQjhI,Kandukur (Klky),Kandukur (Klky),17.06392322,78.48704697,KANDUKUR VILLAGE twd Merkhanpet
KA3qI2hh,Ntr Thanda-Kandukur,Ntr Thanda-Kandukur,17.0531126,78.5171628,NTR Thanda twd Merkhanpet
KVyeeiLe,Thimmaipally,Thimmaipally,17.06533864,78.51792309,Annojiguda twd kandukur
eao0JkGK,Begarikancha X Roads,Begarikancha X Roads,17.051,78.541,BEGARIKANCHA X ROAD twd Merkhanpet
uzDo9kWB,Peddamma Gudi-Kandukur,Peddamma Gudi-Kandukur,17.05,78.549,PEDDAMMAGUDI twd Merkhanpet
r4XVddU3,Meerkhanpet,Meerkhanpet,17.04627097,78.57309222,MEERKHANPET twd Yacharam
xM00bmMy,Nazdik Singaram-Yacharam,Nazdik Singaram-Yacharam,17.03994198,78.60768735,SINGARAM twd Nandivanaparthy
ulNCdY0b,Ayyavariguda-Yacharam,Ayyavariguda-Yacharam,17.04936625,78.61517591,AYYAVARIGUDA twd N Vanaparthy
X8Ki3Rzb,Nandiwanaparthy-Yacharam,Nandiwanaparthy-Yacharam,17.046,78.635,NANDIWANAPARTHY twd Yacharam
exlk9pwF,Chennareddyguda,Chennareddyguda,17.10345888,78.77543632,CHENNREDDY X ROAD twd Bandalemur
